"","plant_sp","site","year","week_num","block","species","common.NAme","tot_flw","avg_flor_area","tot_flor_area","avg_tall_flw","per_tar_cov","avg_fw","bloom_prd","chroma","hue","categorical","pol.unit","nectar"
"766","ERYU","SWMREC",2015,34,4,"Eryngium yuccifolium","RattlesNAke Master",97,2.9312,284.3264,95,"80",1.58,"middle",0.083306403,69.84408889,"white",2371.2,0
"767","ERYU","NWMHRC",2015,34,2,"Eryngium yuccifolium","RattlesNAke Master",68,2.9312,199.3216,95,"25",2.18,"late",0.083306403,69.84408889,"white",2371.2,0
"768","ERYU","SWMREC",2015,34,2,"Eryngium yuccifolium","RattlesNAke Master",38,2.9312,111.3856,80,"80",1.58,"middle",0.083306403,69.84408889,"white",2371.2,0
"769","ERYU","SWMREC",2016,33,2,"Eryngium yuccifolium","RattlesNAke Master",23,2.9312,67.4176,104,"90",1.58,"middle",0.083306403,69.84408889,"white",2371.2,0
"770","ERYU","CRC",2016,34,2,"Eryngium yuccifolium","RattlesNAke Master",99,2.9312,290.1888,115,"90",2.06,"middle",0.083306403,69.84408889,"white",2371.2,0
"771","ERYU","CRC",2016,34,4,"Eryngium yuccifolium","RattlesNAke Master",103,2.9312,301.9136,108,"100",2.06,"middle",0.083306403,69.84408889,"white",2371.2,0
"772","ERYU","SWMREC",2016,31,2,"Eryngium yuccifolium","RattlesNAke Master",69,2.9312,202.2528,104.5,"80",1.58,"middle",0.083306403,69.84408889,"white",2371.2,0
"773","ERYU","SWMREC",2016,31,4,"Eryngium yuccifolium","RattlesNAke Master",68,2.9312,199.3216,100.5,"75",1.58,"middle",0.083306403,69.84408889,"white",2371.2,0
"774","ERYU","NWMHRC",2015,35,3,"Eryngium yuccifolium","RattlesNAke Master",49,2.9312,143.6288,97,"45",2.18,"late",0.083306403,69.84408889,"white",2371.2,0
"775","ERYU","CRC",2016,32,3,"Eryngium yuccifolium","RattlesNAke Master",125,2.9312,366.4,113,"95",2.06,"middle",0.083306403,69.84408889,"white",2371.2,0
"776","ERYU","CRC",2015,33,1,"Eryngium yuccifolium","RattlesNAke Master",71,2.9312,208.1152,134,"80",2.06,"late",0.083306403,69.84408889,"white",2371.2,0
"777","ERYU","NWMHRC",2016,34,1,"Eryngium yuccifolium","RattlesNAke Master",79,2.9312,231.5648,118,"75",2.18,"middle",0.083306403,69.84408889,"white",2371.2,0
"778","ERYU","SWMREC",2016,31,1,"Eryngium yuccifolium","RattlesNAke Master",45,2.9312,131.904,87,"40",1.58,"middle",0.083306403,69.84408889,"white",2371.2,0
"779","ERYU","CRC",2016,34,3,"Eryngium yuccifolium","RattlesNAke Master",98,2.9312,287.2576,103,"95",2.06,"middle",0.083306403,69.84408889,"white",2371.2,0
"780","ERYU","CRC",2016,34,1,"Eryngium yuccifolium","RattlesNAke Master",59,2.9312,172.9408,103,"85",2.06,"middle",0.083306403,69.84408889,"white",2371.2,0
"781","ERYU","NWMHRC",2015,35,4,"Eryngium yuccifolium","RattlesNAke Master",12,2.9312,35.1744,112,"70",2.18,"late",0.083306403,69.84408889,"white",2371.2,0
"782","ERYU","NWMHRC",2015,36,1,"Eryngium yuccifolium","RattlesNAke Master",100,2.9312,293.12,104.5,"75",2.18,"late",0.083306403,69.84408889,"white",2371.2,0
"783","ERYU","NWMHRC",2015,35,1,"Eryngium yuccifolium","RattlesNAke Master",44,2.9312,128.9728,108,"70",2.18,"late",0.083306403,69.84408889,"white",2371.2,0
"784","ERYU","CRC",2016,33,4,"Eryngium yuccifolium","RattlesNAke Master",113,2.9312,331.2256,95.5,"95",2.06,"middle",0.083306403,69.84408889,"white",2371.2,0
"785","ERYU","NWMHRC",2015,36,4,"Eryngium yuccifolium","RattlesNAke Master",35,2.9312,102.592,106,"40",2.18,"late",0.083306403,69.84408889,"white",2371.2,0
"786","ERYU","NWMHRC",2015,34,4,"Eryngium yuccifolium","RattlesNAke Master",78,2.9312,228.6336,109,"50",2.18,"late",0.083306403,69.84408889,"white",2371.2,0
"787","ERYU","CRC",2015,34,1,"Eryngium yuccifolium","RattlesNAke Master",44,2.9312,128.9728,129,"75",2.06,"late",0.083306403,69.84408889,"white",2371.2,0
"788","ERYU","NWMHRC",2015,36,3,"Eryngium yuccifolium","RattlesNAke Master",47,2.9312,137.7664,99,"50",2.18,"late",0.083306403,69.84408889,"white",2371.2,0
"789","ERYU","SWMREC",2016,32,1,"Eryngium yuccifolium","RattlesNAke Master",11,2.9312,32.2432,84,"85",1.58,"middle",0.083306403,69.84408889,"white",2371.2,0
"790","ERYU","SWMREC",2016,33,4,"Eryngium yuccifolium","RattlesNAke Master",22,2.9312,64.4864,99,"90",1.58,"middle",0.083306403,69.84408889,"white",2371.2,0
"791","ERYU","NWMHRC",2015,36,2,"Eryngium yuccifolium","RattlesNAke Master",53,2.9312,155.3536,93.5,"35",2.18,"late",0.083306403,69.84408889,"white",2371.2,0
"792","ERYU","SWMREC",2016,33,1,"Eryngium yuccifolium","RattlesNAke Master",15,2.9312,43.968,85,"95",1.58,"middle",0.083306403,69.84408889,"white",2371.2,0
"793","ERYU","SWMREC",2016,31,3,"Eryngium yuccifolium","RattlesNAke Master",33,2.9312,96.7296,116,"65",1.58,"middle",0.083306403,69.84408889,"white",2371.2,0
"794","HEOC2","NWMHRC",2015,38,3,"Helianthus occidentalis","Western Sunflower",81,8.6704,702.3024,93,"85",3.72,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"795","HEOC2","NWMHRC",2015,36,2,"Helianthus occidentalis","Western Sunflower",26,8.6704,225.4304,80,"100",3.72,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"796","HEOC2","SWMREC",2015,34,2,"Helianthus occidentalis","Western Sunflower",145,8.6704,1257.208,107,"95",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"797","HEOC2","SWMREC",2015,35,4,"Helianthus occidentalis","Western Sunflower",164,8.6704,1421.9456,111,"95",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"798","HEOC2","SWMREC",2015,34,3,"Helianthus occidentalis","Western Sunflower",58,8.6704,502.8832,100,"100",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"799","HEOC2","CRC",2016,33,4,"Helianthus occidentalis","Western Sunflower",125,8.6704,1083.8,111,"100",4.52,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"800","HEOC2","SWMREC",2015,35,3,"Helianthus occidentalis","Western Sunflower",69,8.6704,598.2576,92,"90",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"801","HEOC2","CRC",2015,36,1,"Helianthus occidentalis","Western Sunflower",88,8.6704,762.9952,89,"90",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"802","HEOC2","SWMREC",2015,33,3,"Helianthus occidentalis","Western Sunflower",43,8.6704,372.8272,100,"80",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"803","HEOC2","SWMREC",2016,34,1,"Helianthus occidentalis","Western Sunflower",113,8.6704,979.7552,68,"70",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"804","HEOC2","CRC",2015,36,2,"Helianthus occidentalis","Western Sunflower",141,8.6704,1222.5264,126,"88",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"805","HEOC2","CRC",2015,36,4,"Helianthus occidentalis","Western Sunflower",157,8.6704,1361.2528,94,"95",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"806","HEOC2","SWMREC",2015,33,1,"Helianthus occidentalis","Western Sunflower",58,8.6704,502.8832,97,"75",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"807","HEOC2","NWMHRC",2015,37,4,"Helianthus occidentalis","Western Sunflower",79,8.6704,684.9616,82.5,"85",3.72,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"808","HEOC2","CRC",2016,33,3,"Helianthus occidentalis","Western Sunflower",14,8.6704,121.3856,78,"100",4.52,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"809","HEOC2","SWMREC",2016,34,2,"Helianthus occidentalis","Western Sunflower",220,8.6704,1907.488,119,"100",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"810","HEOC2","CRC",2016,34,1,"Helianthus occidentalis","Western Sunflower",58,8.6704,502.8832,95,"100",4.52,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"811","HEOC2","SWMREC",2016,33,3,"Helianthus occidentalis","Western Sunflower",128,8.6704,1109.8112,90,"100",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"812","HEOC2","SWMREC",2016,33,4,"Helianthus occidentalis","Western Sunflower",260,8.6704,2254.304,91,"100",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"813","HEOC2","SWMREC",2016,34,3,"Helianthus occidentalis","Western Sunflower",62,8.6704,537.5648,85,"100",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"814","HEOC2","SWMREC",2015,34,1,"Helianthus occidentalis","Western Sunflower",97,8.6704,841.0288,97,"95",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"815","HEOC2","SWMREC",2016,32,4,"Helianthus occidentalis","Western Sunflower",240,8.6704,2080.896,96,"100",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"816","HEOC2","SWMREC",2015,33,2,"Helianthus occidentalis","Western Sunflower",82,8.6704,710.9728,108,"95",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"817","HEOC2","CRC",2015,36,3,"Helianthus occidentalis","Western Sunflower",105,8.6704,910.392,90,"100",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"818","HEOC2","NWMHRC",2015,38,2,"Helianthus occidentalis","Western Sunflower",32,8.6704,277.4528,85,"85",3.72,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"819","HEOC2","CRC",2015,34,4,"Helianthus occidentalis","Western Sunflower",15,8.6704,130.056,111,"95",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"820","HEOC2","SWMREC",2016,32,2,"Helianthus occidentalis","Western Sunflower",146,8.6704,1265.8784,137,"100",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"821","HEOC2","NWMHRC",2015,38,4,"Helianthus occidentalis","Western Sunflower",63,8.6704,546.2352,82,"65",3.72,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"822","HEOC2","SWMREC",2016,32,1,"Helianthus occidentalis","Western Sunflower",42,8.6704,364.1568,70,"70",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"823","HEOC2","CRC",2016,34,3,"Helianthus occidentalis","Western Sunflower",28,8.6704,242.7712,85,"100",4.52,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"824","HEOC2","NWMHRC",2015,37,2,"Helianthus occidentalis","Western Sunflower",33,8.6704,286.1232,84.5,"85",3.72,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"825","HEOC2","NWMHRC",2015,37,3,"Helianthus occidentalis","Western Sunflower",70,8.6704,606.928,91,"90",3.72,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"826","HEOC2","SWMREC",2015,34,4,"Helianthus occidentalis","Western Sunflower",143,8.6704,1239.8672,101,"100",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"827","HEOC2","SWMREC",2015,35,2,"Helianthus occidentalis","Western Sunflower",146,8.6704,1265.8784,111,"90",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"828","HEOC2","NWMHRC",2016,33,4,"Helianthus occidentalis","Western Sunflower",13,8.6704,112.7152,59,"30",3.72,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"829","HEOC2","NWMHRC",2016,32,3,"Helianthus occidentalis","Western Sunflower",81,8.6704,702.3024,86,"95",3.72,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"830","HEOC2","CRC",2015,35,2,"Helianthus occidentalis","Western Sunflower",175,8.6704,1517.32,126,"100",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"831","HEOC2","NWMHRC",2016,32,2,"Helianthus occidentalis","Western Sunflower",21,8.6704,182.0784,80,"25",3.72,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"832","HEOC2","CRC",2016,33,2,"Helianthus occidentalis","Western Sunflower",133,8.6704,1153.1632,118,"100",4.52,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"833","HEOC2","CRC",2015,34,3,"Helianthus occidentalis","Western Sunflower",157,8.6704,1361.2528,93,"95",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"834","HEOC2","CRC",2015,35,4,"Helianthus occidentalis","Western Sunflower",193,8.6704,1673.3872,92,"100",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"835","HEOC2","CRC",2015,34,2,"Helianthus occidentalis","Western Sunflower",91,8.6704,789.0064,121,"75",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"836","HEOC2","CRC",2015,35,1,"Helianthus occidentalis","Western Sunflower",253,8.6704,2193.6112,107,"85",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"837","HEOC2","SWMREC",2015,33,4,"Helianthus occidentalis","Western Sunflower",106,8.6704,919.0624,102,"95",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"838","HEOC2","CRC",2016,34,4,"Helianthus occidentalis","Western Sunflower",40,8.6704,346.816,95,"100",4.52,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"839","HEOC2","CRC",2016,32,2,"Helianthus occidentalis","Western Sunflower",127,8.6704,1101.1408,102,"100",4.52,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"840","HEOC2","NWMHRC",2015,36,4,"Helianthus occidentalis","Western Sunflower",46,8.6704,398.8384,83.5,"70",3.72,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"841","HEOC2","CRC",2016,32,1,"Helianthus occidentalis","Western Sunflower",51,8.6704,442.1904,98,"100",4.52,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"842","HEOC2","CRC",2015,34,1,"Helianthus occidentalis","Western Sunflower",213,8.6704,1846.7952,112,"90",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"843","HEOC2","CRC",2016,32,4,"Helianthus occidentalis","Western Sunflower",109,8.6704,945.0736,109,"100",4.52,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"844","HEOC2","NWMHRC",2016,34,4,"Helianthus occidentalis","Western Sunflower",18,8.6704,156.0672,55,"95",3.72,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"845","HEOC2","SWMREC",2015,35,1,"Helianthus occidentalis","Western Sunflower",70,8.6704,606.928,97,"80",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"846","HEOC2","SWMREC",2016,32,3,"Helianthus occidentalis","Western Sunflower",141,8.6704,1222.5264,105,"100",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"847","HEOC2","CRC",2016,34,2,"Helianthus occidentalis","Western Sunflower",84,8.6704,728.3136,102,"95",4.52,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"848","HEOC2","NWMHRC",2016,34,2,"Helianthus occidentalis","Western Sunflower",6,8.6704,52.0224,61,"40",3.72,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"849","HEOC2","NWMHRC",2016,34,3,"Helianthus occidentalis","Western Sunflower",62,8.6704,537.5648,94,"100",3.72,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"850","HEOC2","SWMREC",2016,34,4,"Helianthus occidentalis","Western Sunflower",152,8.6704,1317.9008,93,"100",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"851","HEOC2","CRC",2016,33,1,"Helianthus occidentalis","Western Sunflower",71,8.6704,615.5984,93,"100",4.52,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"852","HEOC2","NWMHRC",2015,36,3,"Helianthus occidentalis","Western Sunflower",37,8.6704,320.8048,99,"90",3.72,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"853","HEOC2","NWMHRC",2016,32,4,"Helianthus occidentalis","Western Sunflower",21,8.6704,182.0784,65,"80",3.72,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"854","HEOC2","SWMREC",2016,33,2,"Helianthus occidentalis","Western Sunflower",210,8.6704,1820.784,133,"95",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"855","HEOC2","NWMHRC",2016,33,3,"Helianthus occidentalis","Western Sunflower",52,8.6704,450.8608,91,"95",3.72,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"856","HEOC2","CRC",2015,35,3,"Helianthus occidentalis","Western Sunflower",212,8.6704,1838.1248,94,"100",4.52,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"857","HEOC2","NWMHRC",2016,33,2,"Helianthus occidentalis","Western Sunflower",7,8.6704,60.6928,65,"20",3.72,"middle",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"858","HEOC2","SWMREC",2016,33,1,"Helianthus occidentalis","Western Sunflower",47,8.6704,407.5088,72,"70",3.58,"late",0.501216836,47.66597921,"yellow",9220.8,0.185267857
"859","HEST","CRC",2015,34,2,"Helianthus strumosus","Pale-Leaved Sunflower",137,22.1824,3038.9888,196,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"860","HEST","CRC",2015,34,1,"Helianthus strumosus","Pale-Leaved Sunflower",141,22.1824,3127.7184,149,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"861","HEST","SWMREC",2015,36,2,"Helianthus strumosus","Pale-Leaved Sunflower",45,22.1824,998.208,144,"55",8.16,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"862","HEST","SWMREC",2015,35,3,"Helianthus strumosus","Pale-Leaved Sunflower",81,22.1824,1796.7744,135,"50",8.16,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"863","HEST","CRC",2015,34,4,"Helianthus strumosus","Pale-Leaved Sunflower",80,22.1824,1774.592,135,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"864","HEST","CRC",2015,36,4,"Helianthus strumosus","Pale-Leaved Sunflower",324,22.1824,7187.0976,156,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"865","HEST","CRC",2016,35,3,"Helianthus strumosus","Pale-Leaved Sunflower",137,22.1824,3038.9888,131,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"866","HEST","SWMREC",2015,36,1,"Helianthus strumosus","Pale-Leaved Sunflower",110,22.1824,2440.064,156,"90",8.16,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"867","HEST","CRC",2016,37,1,"Helianthus strumosus","Pale-Leaved Sunflower",33,22.1824,732.0192,114,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"868","HEST","CRC",2015,34,3,"Helianthus strumosus","Pale-Leaved Sunflower",325,22.1824,7209.28,187,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"869","HEST","CRC",2016,36,4,"Helianthus strumosus","Pale-Leaved Sunflower",99,22.1824,2196.0576,147,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"870","HEST","SWMREC",2015,35,4,"Helianthus strumosus","Pale-Leaved Sunflower",76,22.1824,1685.8624,152,"50",8.16,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"871","HEST","CRC",2015,35,2,"Helianthus strumosus","Pale-Leaved Sunflower",206,22.1824,4569.5744,199,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"872","HEST","CRC",2015,35,3,"Helianthus strumosus","Pale-Leaved Sunflower",522,22.1824,11579.2128,182,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"873","HEST","NWMHRC",2015,39,3,"Helianthus strumosus","Pale-Leaved Sunflower",64,22.1824,1419.6736,103,"100",7.02,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"874","HEST","CRC",2016,36,3,"Helianthus strumosus","Pale-Leaved Sunflower",206,22.1824,4569.5744,126,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"875","HEST","CRC",2016,35,2,"Helianthus strumosus","Pale-Leaved Sunflower",54,22.1824,1197.8496,122,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"876","HEST","CRC",2016,37,3,"Helianthus strumosus","Pale-Leaved Sunflower",228,22.1824,5057.5872,140,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"877","HEST","NWMHRC",2016,38,3,"Helianthus strumosus","Pale-Leaved Sunflower",35,22.1824,776.384,91,"30",7.02,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"878","HEST","NWMHRC",2015,37,1,"Helianthus strumosus","Pale-Leaved Sunflower",32,22.1824,709.8368,72,"70",7.02,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"879","HEST","CRC",2016,37,2,"Helianthus strumosus","Pale-Leaved Sunflower",69,22.1824,1530.5856,127,"100",9.36,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"880","HEST","NWMHRC",2015,38,2,"Helianthus strumosus","Pale-Leaved Sunflower",72,22.1824,1597.1328,123,"100",7.02,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"881","HEST","NWMHRC",2016,39,4,"Helianthus strumosus","Pale-Leaved Sunflower",8,22.1824,177.4592,92.5,"15",7.02,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"882","HEST","NWMHRC",2015,38,1,"Helianthus strumosus","Pale-Leaved Sunflower",48,22.1824,1064.7552,101,"80",7.02,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"883","HEST","NWMHRC",2015,37,3,"Helianthus strumosus","Pale-Leaved Sunflower",55,22.1824,1220.032,101,"100",7.02,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"884","HEST","NWMHRC",2016,38,1,"Helianthus strumosus","Pale-Leaved Sunflower",8,22.1824,177.4592,62,"35",7.02,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"885","HEST","SWMREC",2016,34,3,"Helianthus strumosus","Pale-Leaved Sunflower",34,22.1824,754.2016,129,"40",8.16,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"886","HEST","SWMREC",2016,34,1,"Helianthus strumosus","Pale-Leaved Sunflower",26,22.1824,576.7424,107,"50",8.16,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"887","HEST","NWMHRC",2016,38,4,"Helianthus strumosus","Pale-Leaved Sunflower",20,22.1824,443.648,100,"10",7.02,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"888","HEST","NWMHRC",2015,37,4,"Helianthus strumosus","Pale-Leaved Sunflower",32,22.1824,709.8368,115,"65",7.02,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"889","HEST","NWMHRC",2015,39,1,"Helianthus strumosus","Pale-Leaved Sunflower",23,22.1824,510.1952,79,"85",7.02,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
"890","HEST","SWMREC",2016,36,4,"Helianthus strumosus","Pale-Leaved Sunflower",79,22.1824,1752.4096,118,"50",8.16,"late",0.466642499,50.14816097,"yellow",13702.4,0.12578125
