week_num,site,year,block,plant_sp,species,common.NAme,tot_flw,avg_flor_area,tot_flor_area,avg_tall_flw,per_tar_cov,tot_hb,tol_syr
33,SWMREC,2015,3,ASVE,Asclepias verticillata,Whorled Milkweed,92.8,0.2032,18.85696,44,30,0,0
33,NWMHRC,2015,3,ASVE,Asclepias verticillata,Whorled Milkweed,263.2,0.2032,53.48224,60.5,70,3,0
33,NWMHRC,2015,1,ASVE,Asclepias verticillata,Whorled Milkweed,1043.4,0.2032,212.01888,43,50,1,0
33,NWMHRC,2015,4,ASVE,Asclepias verticillata,Whorled Milkweed,1861.2,0.2032,378.19584,44.5,75,0,0
34,SWMREC,2016,2,ASVE,Asclepias verticillata,Whorled Milkweed,417.6,0.2032,84.85632,54,45,0,0
34,SWMREC,2016,1,ASVE,Asclepias verticillata,Whorled Milkweed,338.4,0.2032,68.76288,66,35,0,2
34,SWMREC,2016,4,ASVE,Asclepias verticillata,Whorled Milkweed,3080,0.2032,625.856,73,60,0,0
34,SWMREC,2016,3,ASVE,Asclepias verticillata,Whorled Milkweed,2574,0.2032,523.0368,59,45,2,0
34,CRC,2015,4,ASVE,Asclepias verticillata,Whorled Milkweed,1813,0.2032,368.4016,69,80,1,0
34,CRC,2015,3,ASVE,Asclepias verticillata,Whorled Milkweed,1166.2,0.2032,236.97184,72,90,0,0
34,CRC,2015,2,ASVE,Asclepias verticillata,Whorled Milkweed,499.8,0.2032,101.55936,68,70,0,0
34,CRC,2015,1,ASVE,Asclepias verticillata,Whorled Milkweed,2234.4,0.2032,454.03008,69,95,2,0
34,NWMHRC,2015,3,ASVE,Asclepias verticillata,Whorled Milkweed,921.6,0.2032,187.26912,61.5,85,2,0
34,NWMHRC,2015,2,ASVE,Asclepias verticillata,Whorled Milkweed,614.4,0.2032,124.84608,44.5,25,1,0
34,NWMHRC,2015,1,ASVE,Asclepias verticillata,Whorled Milkweed,700.8,0.2032,142.40256,53,60,0,0
34,NWMHRC,2015,4,ASVE,Asclepias verticillata,Whorled Milkweed,902.4,0.2032,183.36768,54,60,2,0
34,SWMREC,2015,3,ASVE,Asclepias verticillata,Whorled Milkweed,40,0.2032,8.128,51,20,0,0
34,SWMREC,2015,2,ASVE,Asclepias verticillata,Whorled Milkweed,301.6,0.2032,61.28512,63,35,0,0
34,SWMREC,2015,4,ASVE,Asclepias verticillata,Whorled Milkweed,19,0.2032,3.8608,68,25,0,0
35,SWMREC,2016,3,ASVE,Asclepias verticillata,Whorled Milkweed,185,0.2032,37.592,52,50,1,0
35,SWMREC,2016,1,ASVE,Asclepias verticillata,Whorled Milkweed,428.4,0.2032,87.05088,67,45,1,0
35,SWMREC,2016,2,ASVE,Asclepias verticillata,Whorled Milkweed,473,0.2032,96.1136,56,60,1,0
35,SWMREC,2016,4,ASVE,Asclepias verticillata,Whorled Milkweed,1737.2,0.2032,352.99904,78,60,1,0
35,NWMHRC,2015,2,ASVE,Asclepias verticillata,Whorled Milkweed,50,0.2032,10.16,40.5,20,0,0
35,NWMHRC,2015,1,ASVE,Asclepias verticillata,Whorled Milkweed,190,0.2032,38.608,55,65,0,1
35,NWMHRC,2015,3,ASVE,Asclepias verticillata,Whorled Milkweed,1100,0.2032,223.52,65,70,3,0
35,NWMHRC,2015,4,ASVE,Asclepias verticillata,Whorled Milkweed,700,0.2032,142.24,60,75,4,1
32,CRC,2016,4,ASVE,Asclepias verticillata,Whorled Milkweed,1420.4,0.2032,288.62528,62,50,1,0
32,CRC,2016,2,ASVE,Asclepias verticillata,Whorled Milkweed,3625.2,0.2032,736.64064,80,80,3,0
32,CRC,2016,3,ASVE,Asclepias verticillata,Whorled Milkweed,2353.2,0.2032,478.17024,74,90,2,0
32,CRC,2016,1,ASVE,Asclepias verticillata,Whorled Milkweed,1441.6,0.2032,292.93312,75,60,4,0
32,SWMREC,2015,2,ASVE,Asclepias verticillata,Whorled Milkweed,224,0.2032,45.5168,61,35,0,0
32,SWMREC,2015,3,ASVE,Asclepias verticillata,Whorled Milkweed,196,0.2032,39.8272,43,30,0,0
32,CRC,2015,2,ASVE,Asclepias verticillata,Whorled Milkweed,1078,0.2032,219.0496,62,50,1,0
32,CRC,2015,4,ASVE,Asclepias verticillata,Whorled Milkweed,1078,0.2032,219.0496,67,55,0,0
32,CRC,2015,1,ASVE,Asclepias verticillata,Whorled Milkweed,2741.2,0.2032,557.01184,69,90,2,0
32,CRC,2015,3,ASVE,Asclepias verticillata,Whorled Milkweed,2171.4,0.2032,441.22848,64,70,0,0
33,SWMREC,2016,2,ASVE,Asclepias verticillata,Whorled Milkweed,873.6,0.2032,177.51552,52,70,5,0
33,SWMREC,2016,4,ASVE,Asclepias verticillata,Whorled Milkweed,1976,0.2032,401.5232,69.5,60,5,0
33,SWMREC,2016,1,ASVE,Asclepias verticillata,Whorled Milkweed,488.8,0.2032,99.32416,66,55,0,0
33,SWMREC,2016,3,ASVE,Asclepias verticillata,Whorled Milkweed,1081.6,0.2032,219.78112,56,65,3,1
25,NWMHRC,2016,4,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,20,1.404,28.08,56,40,1,0
25,SWMREC,2016,1,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,107,1.404,150.228,78,40,0,0
25,SWMREC,2016,2,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,35,1.404,49.14,58,35,0,0
26,SWMREC,2016,4,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,58,1.404,81.432,70,45,0,0
26,SWMREC,2016,3,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,53,1.404,74.412,60.5,30,0,0
26,SWMREC,2016,1,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,120,1.404,168.48,85,70,0,0
26,CRC,2016,3,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,20,1.404,28.08,37,35,0,0
26,CRC,2016,1,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,49,1.404,68.796,43,45,0,0
27,CRC,2016,1,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,16,1.404,22.464,49,35,0,0
27,NWMHRC,2016,2,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,14,1.404,19.656,58,10,0,0
27,SWMREC,2016,3,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,47,1.404,65.988,78.5,25,0,0
27,SWMREC,2016,4,BAALM,Baptisia alba var. macrophylla,White Wild Indigo,42,1.404,58.968,87,65,0,0
26,SWMREC,2015,3,CARO2,Campanula rotundifolia,Harebell,11,3.3468,36.8148,36,20,0,1
27,NWMHRC,2016,1,CARO2,Campanula rotundifolia,Harebell,8,3.3468,26.7744,58.5,5,0,1
27,NWMHRC,2016,4,CARO2,Campanula rotundifolia,Harebell,31,3.3468,103.7508,57,10,0,0
27,NWMHRC,2016,2,CARO2,Campanula rotundifolia,Harebell,6,3.3468,20.0808,59.5,5,0,0
29,CRC,2016,2,CARO2,Campanula rotundifolia,Harebell,33,3.3468,110.4444,45,15,0,0
29,NWMHRC,2016,2,CARO2,Campanula rotundifolia,Harebell,28,3.3468,93.7104,48,10,0,0
29,NWMHRC,2016,4,CARO2,Campanula rotundifolia,Harebell,48,3.3468,160.6464,51,10,0,0
29,NWMHRC,2016,1,CARO2,Campanula rotundifolia,Harebell,33,3.3468,110.4444,54,5,0,0
29,SWMREC,2016,3,CARO2,Campanula rotundifolia,Harebell,7,3.3468,23.4276,29,10,0,0
29,SWMREC,2016,1,CARO2,Campanula rotundifolia,Harebell,36,3.3468,120.4848,47,10,0,0
29,NWMHRC,2015,1,CARO2,Campanula rotundifolia,Harebell,5,3.3468,16.734,45,5,0,0
29,NWMHRC,2015,4,CARO2,Campanula rotundifolia,Harebell,21,3.3468,70.2828,48,15,0,0
30,SWMREC,2016,1,CARO2,Campanula rotundifolia,Harebell,12,3.3468,40.1616,37,10,0,1
30,SWMREC,2016,3,CARO2,Campanula rotundifolia,Harebell,5,3.3468,16.734,23,15,0,0
30,SWMREC,2016,4,CARO2,Campanula rotundifolia,Harebell,9,3.3468,30.1212,15,5,0,0
27,SWMREC,2015,3,CARO2,Campanula rotundifolia,Harebell,12,3.3468,40.1616,53,15,0,0
30,CRC,2016,1,CARO2,Campanula rotundifolia,Harebell,2,3.3468,6.6936,23.5,5,0,0
30,CRC,2016,2,CARO2,Campanula rotundifolia,Harebell,66,3.3468,220.8888,43,15,0,1
27,NWMHRC,2015,4,CARO2,Campanula rotundifolia,Harebell,29,3.3468,97.0572,53,10,0,0
31,CRC,2015,2,CARO2,Campanula rotundifolia,Harebell,8,3.3468,26.7744,33,18,0,0
28,SWMREC,2016,3,CARO2,Campanula rotundifolia,Harebell,7,3.3468,23.4276,29.5,10,0,0
28,NWMHRC,2016,4,CARO2,Campanula rotundifolia,Harebell,100,3.3468,334.68,56,15,0,0
28,NWMHRC,2016,1,CARO2,Campanula rotundifolia,Harebell,32,3.3468,107.0976,56.5,10,0,0
28,NWMHRC,2016,2,CARO2,Campanula rotundifolia,Harebell,39,3.3468,130.5252,50,5,1,0
28,SWMREC,2015,3,CARO2,Campanula rotundifolia,Harebell,13,3.3468,43.5084,42,10,0,0
28,NWMHRC,2015,4,CARO2,Campanula rotundifolia,Harebell,18,3.3468,60.2424,43,10,0,0
33,CRC,2015,2,CARO2,Campanula rotundifolia,Harebell,10,3.3468,33.468,34,15,0,0
32,CRC,2015,2,CARO2,Campanula rotundifolia,Harebell,5,3.3468,16.734,29,10,0,0
26,SWMREC,2016,1,CEAM,Ceanothus americanus,New Jersey Tea,33,7.7076,254.3508,36,50,0,1
26,SWMREC,2016,3,CEAM,Ceanothus americanus,New Jersey Tea,13,7.7076,100.1988,35,15,0,0
26,SWMREC,2016,2,CEAM,Ceanothus americanus,New Jersey Tea,49,7.7076,377.6724,45,50,0,0
27,CRC,2016,1,CEAM,Ceanothus americanus,New Jersey Tea,37,7.7076,285.1812,36,30,0,5
27,SWMREC,2016,3,CEAM,Ceanothus americanus,New Jersey Tea,41,7.7076,316.0116,37,20,0,0
27,SWMREC,2016,4,CEAM,Ceanothus americanus,New Jersey Tea,68,7.7076,524.1168,NA,N/A,0,2
29,NWMHRC,2016,1,CEAM,Ceanothus americanus,New Jersey Tea,71,7.7076,547.2396,35,35,0,0
29,NWMHRC,2015,4,CEAM,Ceanothus americanus,New Jersey Tea,21,7.7076,161.8596,31.5,35,0,0
27,SWMREC,2015,4,CEAM,Ceanothus americanus,New Jersey Tea,5,7.7076,38.538,34,25,0,0
30,NWMHRC,2015,3,CEAM,Ceanothus americanus,New Jersey Tea,6424,7.7076,1695.672,39.5,15,0,0
30,NWMHRC,2015,4,CEAM,Ceanothus americanus,New Jersey Tea,467.2,7.7076,123.3216,35,40,0,0
30,NWMHRC,2015,2,CEAM,Ceanothus americanus,New Jersey Tea,408.8,7.7076,107.9064,44.5,40,0,0
31,NWMHRC,2015,2,CEAM,Ceanothus americanus,New Jersey Tea,185,7.7076,1425.906,33,35,0,0
31,NWMHRC,2015,4,CEAM,Ceanothus americanus,New Jersey Tea,32,7.7076,246.6432,31,35,0,0
31,NWMHRC,2015,3,CEAM,Ceanothus americanus,New Jersey Tea,25,7.7076,192.69,39,20,0,0
31,NWMHRC,2015,1,CEAM,Ceanothus americanus,New Jersey Tea,30,7.7076,231.228,38,35,0,0
28,SWMREC,2016,1,CEAM,Ceanothus americanus,New Jersey Tea,6,7.7076,46.2456,31,55,0,0
28,SWMREC,2016,3,CEAM,Ceanothus americanus,New Jersey Tea,10,7.7076,77.076,37,20,0,1
28,SWMREC,2016,4,CEAM,Ceanothus americanus,New Jersey Tea,5,7.7076,38.538,38,20,0,0
28,NWMHRC,2016,4,CEAM,Ceanothus americanus,New Jersey Tea,4134,7.7076,817.0056,31,30,3,0
28,NWMHRC,2016,2,CEAM,Ceanothus americanus,New Jersey Tea,4195.2,7.7076,878.6664,49,40,1,0
28,NWMHRC,2016,1,CEAM,Ceanothus americanus,New Jersey Tea,2716,7.7076,539.532,49,45,0,2
28,NWMHRC,2016,3,CEAM,Ceanothus americanus,New Jersey Tea,3363,7.7076,454.7484,38,20,0,0
29,NWMHRC,2016,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,6,2.9468,17.6808,143,95,0,0
29,NWMHRC,2016,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,16,2.9468,47.1488,91,50,0,0
29,NWMHRC,2016,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,6,2.9468,17.6808,59,5,0,0
29,NWMHRC,2016,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,42,2.9468,123.7656,96.5,15,0,0
29,SWMREC,2016,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,116,2.9468,341.8288,140.5,100,1,0
29,SWMREC,2016,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,209,2.9468,615.8812,112,100,0,0
29,SWMREC,2016,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,108,2.9468,318.2544,158,80,0,0
29,SWMREC,2016,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,67,2.9468,197.4356,119,100,0,0
30,SWMREC,2016,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,312,2.9468,919.4016,144,100,0,0
30,SWMREC,2016,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,524,2.9468,1544.1232,107,100,1,0
30,SWMREC,2016,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,182,2.9468,536.3176,109,90,0,0
30,SWMREC,2016,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,131,2.9468,386.0308,137,95,0,0
30,NWMHRC,2016,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,6,2.9468,17.6808,53,5,0,0
30,NWMHRC,2016,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,78,2.9468,229.8504,141,70,0,0
30,NWMHRC,2016,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,76,2.9468,223.9568,86,80,1,0
30,NWMHRC,2016,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,60,2.9468,176.808,94,20,1,0
31,SWMREC,2016,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,326,2.9468,960.6568,103,100,2,0
31,SWMREC,2016,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,130,2.9468,383.084,93,100,1,0
31,SWMREC,2016,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,72,2.9468,212.1696,131,90,0,0
31,SWMREC,2016,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,234,2.9468,689.5512,135,100,0,0
31,NWMHRC,2016,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,216,2.9468,636.5088,145,85,0,0
31,NWMHRC,2016,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,69,2.9468,203.3292,80,60,0,0
31,NWMHRC,2016,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,7,2.9468,20.6276,54,5,0,0
31,NWMHRC,2016,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,33,2.9468,97.2444,87,20,0,0
31,NWMHRC,2015,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,125,2.9468,368.35,154,100,1,0
31,NWMHRC,2015,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,60,2.9468,176.808,87,65,0,0
31,NWMHRC,2015,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,36,2.9468,106.0848,129,70,2,0
33,CRC,2015,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,53,2.9468,156.1804,68,50,0,0
33,CRC,2015,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,112,2.9468,330.0416,73,80,0,0
33,CRC,2015,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,88,2.9468,259.3184,85,70,1,0
33,CRC,2015,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,89,2.9468,262.2652,50,80,0,0
33,SWMREC,2015,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,22,2.9468,64.8296,52,40,0,0
33,SWMREC,2015,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,11,2.9468,32.4148,33,60,0,0
33,SWMREC,2015,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,23,2.9468,67.7764,66,60,0,0
33,SWMREC,2015,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,14,2.9468,41.2552,56,60,0,0
33,NWMHRC,2015,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,45,2.9468,132.606,97,100,3,0
33,NWMHRC,2015,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,204,2.9468,601.1472,143,100,6,0
33,NWMHRC,2015,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,20,2.9468,58.936,82,70,0,0
33,NWMHRC,2015,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,17,2.9468,50.0956,70,35,0,0
34,CRC,2016,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,55,2.9468,162.074,105,60,0,0
34,CRC,2016,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,118,2.9468,347.7224,53.5,65,0,1
34,CRC,2016,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,48,2.9468,141.4464,69,65,0,2
34,CRC,2016,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,97,2.9468,285.8396,58,55,0,0
34,CRC,2015,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,90,2.9468,265.212,43,70,0,0
34,CRC,2015,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,88,2.9468,259.3184,46,65,0,0
34,CRC,2015,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,48,2.9468,141.4464,45,45,0,0
34,CRC,2015,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,123,2.9468,362.4564,61,90,1,0
34,SWMREC,2015,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,14,2.9468,41.2552,59,25,0,0
34,SWMREC,2015,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,21,2.9468,61.8828,63,60,0,0
34,SWMREC,2015,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,8,2.9468,23.5744,55,65,0,0
34,SWMREC,2015,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,23,2.9468,67.7764,53,70,0,0
35,CRC,2016,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,79,2.9468,232.7972,48,55,0,1
35,CRC,2016,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,64,2.9468,188.5952,104,40,0,2
35,CRC,2016,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,68,2.9468,200.3824,50.5,50,0,4
35,CRC,2016,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,19,2.9468,55.9892,70.5,75,0,1
35,CRC,2015,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,21,2.9468,61.8828,39,45,0,0
35,CRC,2015,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,83,2.9468,244.5844,58,85,0,0
35,CRC,2015,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,64,2.9468,188.5952,62,75,0,0
35,CRC,2015,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,107,2.9468,315.3076,40,80,0,0
32,SWMREC,2015,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,14,2.9468,41.2552,59,30,0,0
32,SWMREC,2015,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,17,2.9468,50.0956,74,35,0,0
32,SWMREC,2015,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,20,2.9468,58.936,61,35,0,0
32,SWMREC,2015,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,20,2.9468,58.936,57,25,0,0
32,NWMHRC,2015,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,86,2.9468,253.4248,98.5,100,1,0
32,NWMHRC,2015,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,36,2.9468,106.0848,78,35,0,0
32,NWMHRC,2015,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,286,2.9468,842.7848,131,100,9,0
32,NWMHRC,2015,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,40,2.9468,117.872,97,40,0,0
33,CRC,2016,3,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,24,2.9468,70.7232,95,50,0,0
33,CRC,2016,1,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,93,2.9468,274.0524,49,50,0,1
33,CRC,2016,2,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,33,2.9468,97.2444,70,70,0,0
33,CRC,2016,4,CESTM,Centaurea stoebe micranthos,Spotted KNApweed,53,2.9468,156.1804,57,40,0,0
29,NWMHRC,2016,2,CHANA2,Chamerion angustifolium,Fireweed,16,2.914,46.624,46,10,0,0
29,NWMHRC,2016,4,CHANA2,Chamerion angustifolium,Fireweed,33.9,2.914,98.7846,80,5,0,0
30,CRC,2016,2,CHANA2,Chamerion angustifolium,Fireweed,6,2.914,17.484,61,10,0,0
30,NWMHRC,2016,4,CHANA2,Chamerion angustifolium,Fireweed,33.9,2.914,98.78,79.5,5,0,0
30,NWMHRC,2016,2,CHANA2,Chamerion angustifolium,Fireweed,12,2.914,34.968,55.5,5,0,0
31,NWMHRC,2016,2,CHANA2,Chamerion angustifolium,Fireweed,15,2.914,43.71,59,5,0,0
31,NWMHRC,2016,4,CHANA2,Chamerion angustifolium,Fireweed,17,2.914,49.538,80,5,0,0
31,CRC,2015,1,CHANA2,Chamerion angustifolium,Fireweed,11,2.914,32.054,33,12,0,1
33,CRC,2015,1,CHANA2,Chamerion angustifolium,Fireweed,26,2.914,75.764,34,20,0,1
34,NWMHRC,2015,2,CHANA2,Chamerion angustifolium,Fireweed,13,2.914,37.882,43,20,1,0
35,SWMREC,2016,2,CHANA2,Chamerion angustifolium,Fireweed,4,2.914,11.656,26,10,0,0
35,NWMHRC,2015,2,CHANA2,Chamerion angustifolium,Fireweed,26,2.914,75.764,48.8,15,0,0
32,CRC,2016,2,CHANA2,Chamerion angustifolium,Fireweed,26,2.914,75.764,56,15,0,0
32,CRC,2015,1,CHANA2,Chamerion angustifolium,Fireweed,31,2.914,90.334,42,20,0,0
33,SWMREC,2016,2,CHANA2,Chamerion angustifolium,Fireweed,8,2.914,23.312,25,5,0,0
36,NWMHRC,2015,2,CHANA2,Chamerion angustifolium,Fireweed,19,2.914,55.366,55,20,0,1
24,SWMREC,2015,2,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,79,10.7572,849.8188,74,na,0,0
24,SWMREC,2015,1,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,107,10.7572,1151.0204,74,na,1,0
24,SWMREC,2015,4,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,44,10.7572,473.3168,78.5,na,0,0
24,SWMREC,2015,3,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,79,10.7572,849.8188,53,na,0,0
25,CRC,2016,2,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,154,10.7572,1656.6088,63,90,0,0
25,CRC,2016,4,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,139,10.7572,1495.2508,64,75,0,1
25,CRC,2016,3,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,165,10.7572,1774.938,64,85,0,2
25,CRC,2016,1,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,106,10.7572,1140.2632,60,95,0,0
24,CRC,2015,2,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,21,10.7572,225.9012,51.6,na,0,0
25,SWMREC,2015,3,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,90,10.7572,968.148,62,85,1,2
25,SWMREC,2015,4,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,56,10.7572,602.4032,80,85,0,1
25,SWMREC,2015,2,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,78,10.7572,839.0616,71,100,0,2
25,SWMREC,2015,1,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,67,10.7572,720.7324,70.5,100,0,0
25,SWMREC,2016,3,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,192,10.7572,2065.3824,78,93,1,2
25,SWMREC,2016,1,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,198,10.7572,2129.9256,65,95,1,0
25,SWMREC,2016,2,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,6,10.7572,64.5432,43,15,0,1
25,SWMREC,2016,4,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,129,10.7572,1387.6788,60,85,0,0
24,CRC,2015,3,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,33,10.7572,354.9876,64.5,na,0,1
24,CRC,2015,1,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,40,10.7572,430.288,82.3,na,4,3
25,CRC,2015,3,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,156,10.7572,1678.1232,70,100,0,3
25,CRC,2015,1,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,178,10.7572,1914.7816,83,100,0,11
25,CRC,2015,4,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,25,10.7572,268.93,58.5,50,0,0
25,CRC,2015,2,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,65,10.7572,699.218,59.1,70,2,9
27,CRC,2015,1,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,48,10.7572,516.3456,67.5,100,0,4
27,CRC,2015,2,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,40,10.7572,430.288,55,80,0,4
27,CRC,2015,4,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,11,10.7572,118.3292,43,50,0,0
26,NWMHRC,2016,1,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,181,10.7572,1947.0532,62,80,0,0
26,NWMHRC,2016,2,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,129,10.7572,1387.6788,63.5,95,1,0
26,NWMHRC,2016,3,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,109,10.7572,1172.5348,60.5,90,2,1
26,NWMHRC,2016,4,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,38,10.7572,408.7736,59,70,0,0
26,SWMREC,2016,2,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,10,10.7572,107.572,37,15,0,0
26,SWMREC,2016,1,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,28,10.7572,301.2016,46.5,90,0,0
26,SWMREC,2016,4,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,26,10.7572,279.6872,49,80,0,0
26,CRC,2016,4,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,14,10.7572,150.6008,55,85,0,0
26,CRC,2016,3,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,66,10.7572,709.9752,62,90,0,1
26,CRC,2016,1,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,41,10.7572,441.0452,65,90,0,2
26,CRC,2016,2,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,86,10.7572,925.1192,56,100,0,1
27,CRC,2015,3,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,64,10.7572,688.4608,63,100,0,1
26,SWMREC,2015,2,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,20,10.7572,215.144,64.5,100,0,1
26,SWMREC,2015,4,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,33,10.7572,354.9876,55,100,0,0
26,SWMREC,2015,3,COLA5,Coreopsis lanceolata,Lance-leaved Coreopsis,20,10.7572,215.144,55,90,0,1
